kbb_price,trade_in_value,accepted
11086,5588,0
13852,10155,0
8902,6332,0
15650,10940,0
14134,5571,0
15929,7269,1
14438,7975,0
13761,9123,1
8154,2812,1
12662,8271,1
12875,9799,1
6207,3428,1
16755,9307,1
13156,8123,0
6299,2000,1
14762,6813,0
11158,4830,1
11925,0,0
13826,4019,0
13637,1632,0
13357,5256,0
7090,4113,1
11354,0,0
12744,8589,0
9281,1859,0
12435,3679,0
18194,12824,0
12640,5602,0
11256,8891,1
3709,1756,1
6835,503,0
9990,5403,0
14784,11693,0
16349,3898,0
11311,5142,0
13711,8357,0
9982,5904,1
13968,3811,0
19072,12317,0
9489,5307,1
16231,4243,0
11260,4689,0
12205,7420,0
7105,1636,0
13079,5938,0
15573,8190,0
12901,4721,1
14164,4902,0
11880,7280,1
13542,8317,1
14458,8738,1
15712,5542,0
14981,6319,0
9984,2636,0
8751,2357,0
10743,6035,1
8999,5315,1
8706,0,0
10888,0,1
8231,5740,1
10686,2780,0
13126,6840,0
11606,8231,1
12853,7851,1
14987,5391,1
15173,8259,0
15578,4119,0
14160,8522,1
10376,3761,0
11402,4066,1
7559,5204,1
7990,3964,0
15141,7439,1
10558,4107,0
14192,6547,1
10822,7236,0
12006,5765,0
8809,4647,0
10460,6564,0
6050,2545,0
10645,5111,1
15204,6234,1
13028,10091,0
11878,2793,0
13795,10802,1
11957,8762,0
10365,4785,0
10582,2587,0
10629,3657,0
12139,8489,1
18358,13301,1
16174,9044,0
15251,8314,0
11245,7925,1
10874,4064,0
18238,13979,0
16070,3986,0
11975,3259,0
10682,5072,0
12850,5272,0
16552,3781,0
15579,4305,0
12918,4084,0
8990,3233,1
11017,6720,0
10918,6311,0
9591,6109,1
11380,5461,0
9986,6515,0
11532,8535,0
14104,4620,1
7758,0,1
14564,4863,0
12705,4307,0
15404,6232,0
15468,5386,0
16211,7502,1
14123,9670,1
13123,7524,0
8020,4614,0
14468,7403,0
10050,7868,1
6758,3237,1
13128,3911,0
13172,8692,1
11118,3283,0
11002,8235,0
14178,4223,0
15918,12493,1
15653,7362,0
15718,5337,0
9518,1509,1
12851,2619,0
14731,8375,0
13002,3832,0
9799,4013,1
15188,5212,0
8078,2606,0
13640,5708,1
9600,6011,0
6478,1721,0
7159,2832,0
10076,5924,1
13211,6222,0
14567,4770,0
15923,0,0
14258,4953,1
11754,6555,0
11505,7189,1
11829,3064,0
15212,3336,1
11867,6334,0
6785,3749,1
15345,4991,0
10883,6688,0
7378,1641,0
8508,1965,0
12000,7322,0
11179,5172,0
9196,2475,0
9349,2747,0
13002,5847,0
11869,6486,0
9449,3705,0
8625,6532,0
12254,5285,0
11593,8639,1
14269,5533,0
13632,7038,1
12601,4098,0
12307,6879,0
6661,3884,0
9774,7634,1
10964,4899,0
7779,3435,1
13640,5227,0
12497,4900,0
12606,4672,0
11484,2966,1
9896,3819,0
15892,8119,1
11431,5597,1
16570,6066,0
10968,602,0
8755,5567,0
13730,5236,1
11413,6615,1
11831,7122,1
15887,10712,1
16043,11695,1
6129,1551,0
8581,5618,1
13940,10068,0
9100,6242,1
9901,6902,1
13242,4922,1
13587,4802,0
13306,3541,1
11255,4332,1
9297,4834,1
9770,2767,0
13820,5926,1
14538,3810,0
13574,6773,0
8033,3773,1
14507,6320,0
11262,3319,0
8861,1781,0
9686,5251,0
10805,6159,0
8377,3892,0
13556,7242,1
7597,1601,0
13617,5828,0
11642,4774,0
12822,3492,0
11410,2676,0
16704,7936,1
11953,3482,0
11731,8533,1
15017,8691,0
11359,8234,1
13740,6759,0
6470,3291,0
15677,8745,1
13116,7621,1
11844,8156,0
13142,5524,0
8019,1898,1
9617,2773,0
13584,5326,1
12699,2567,0
9352,4193,0
12609,4218,0
8032,2429,0
14042,7091,0
11773,7145,1
11254,6289,1
9170,2355,0
8205,3743,1
15956,9589,0
10768,6474,1
11141,2318,0
14794,7252,0
15735,6684,0
14293,10321,0
13834,5331,0
12936,5084,0
11083,2953,0
12316,5825,0
7396,4797,1
12576,8440,0
12807,3006,0
9734,3232,1
15423,5597,0
6753,5013,1
5383,3079,0
10492,4102,0
14183,4392,1
6760,3304,0
11736,7498,0
10848,4240,1
9882,2450,0
13488,7090,0
4524,2892,0
8059,6026,0
12659,3987,0
8122,2134,0
9381,6175,0
16748,8607,1
9720,6315,1
13569,5393,0
13633,6499,0
10838,4492,1
15761,7089,0
9869,5954,0
18978,4088,0
9669,5301,0
7771,3385,0
9613,4250,0
9420,3232,0
6767,5407,1
17684,10882,0
8344,6328,0
13289,6427,1
18255,9585,1
14758,4330,0
12468,8155,1
17572,9187,0
12323,5013,0
11558,6376,0
12492,7263,0
12055,4627,0
11876,5618,0
19312,11512,0
13355,3868,0
13300,4075,0
12619,7936,0
15163,7577,0
11212,6420,0
8788,766,1
10111,2658,0
7013,2448,1
12816,9355,0
13149,5891,0
10694,2733,0
12111,9416,0
7807,0,0
6598,2463,0
16215,8595,0
12442,7711,1
14948,7493,1
11914,9024,1
12171,6747,0
5903,3286,0
16962,5600,1
15136,6396,0
8813,2431,0
10808,5446,0
11064,6451,0
10402,8319,1
12344,7158,1
14256,8415,1
8294,1741,0
13515,10632,1
14042,3919,1
12636,7262,0
9375,3405,1
9526,3246,0
9770,4503,0
13239,3209,0
9458,3055,1
10764,4356,0
9284,4799,0
14842,6917,0
13107,7816,1
11097,3053,0
12268,8222,1
11342,6697,1
10469,2458,0
10814,5508,0
12898,8394,1
15855,6058,0
15182,5152,0
17726,13217,1
14970,10068,1
8472,2274,0
15259,9998,0
18247,7627,0
5743,2002,1
7070,1460,0
10873,2556,0
7578,2928,0
16294,12377,0
17173,7846,1
12740,9942,1
10936,7050,1
13609,6677,0
10181,3764,0
10178,5087,1
14562,7726,0
10579,2348,0
9795,5498,0
15842,5410,0
8816,0,0
8928,5282,1
7516,5320,0
13339,8576,0
13536,9803,1
9732,3725,0
10821,5025,1
16383,7011,0
14113,3487,0
13246,5063,0
14750,8924,0
16120,10390,1
19384,7827,0
9652,6779,0
13304,8900,0
12477,4525,0
10484,6123,1
9211,4212,0
14532,7647,1
7885,3077,0
11474,2867,0
10793,3624,1
13836,2970,0
13701,3678,1
8502,2399,0
10896,7066,1
7676,3633,0
11628,8202,1
17524,9828,1
16004,7520,0
12632,8063,1
12813,8352,0
9366,3682,0
14888,9277,0
8462,2568,0
9526,5918,1
4850,2722,0
15908,7798,0
11917,6330,1
12666,7111,1
11168,2533,0
11502,8057,1
12445,3523,0
10974,3514,0
11721,5301,0
8996,4680,1
6419,3443,1
12502,3760,0
12623,5091,0
13473,3301,0
14121,3569,0
10835,5989,1
8284,4028,0
12934,4244,0
12540,5614,0
13656,6623,1
11894,6470,1
7052,2577,0
12381,5951,1
17949,7776,0
12354,3813,0
16847,10633,0
17256,6815,0
8450,6625,0
11121,7244,1
12128,5132,0
8811,4093,0
8975,3240,0
13079,5794,0
10160,5154,1
8800,2769,0
12690,6976,1
12146,8267,1
10265,2967,0
5354,3455,0
10907,3284,0
10278,6401,1
12022,4751,0
8938,2358,0
11654,6358,1
15673,7552,0
11314,6865,0
12608,5796,1
14780,5445,0
12699,7496,1
9822,5113,0
12435,2690,0
7396,5889,1
18506,12028,0
13727,5816,1
12913,7614,1
15568,8184,1
11695,8211,0
8143,4556,0
11909,8670,1
14355,11177,1
17465,13363,0
17073,10461,0
14551,8466,0
15826,5610,1
15391,11785,1
9456,6339,0
7230,4858,1
7714,3353,1
14000,2950,0
9040,6629,1
14270,6081,1
12353,6869,1
15144,4096,0
13457,4654,0
10978,2686,0
16909,10839,0
9884,2032,0
11898,2900,0
12059,7532,0
9054,6904,0
11285,7767,0
4462,2357,1
14085,10151,1
11931,8256,0
14008,8305,0
6525,4863,1
13541,8539,1
8417,2921,0
17867,4263,0
10964,2382,0
15116,8720,0
14182,8615,0
18393,4446,0
11751,4033,1
9248,7377,0
13057,10392,0
12480,8568,0
11060,6311,1
10194,4319,0
11724,6870,0
11123,4506,1
13961,9039,0
12598,9387,0
12878,9710,0
11241,3101,0
16062,8604,0
10707,2468,0
16209,5952,0
12308,9397,0
12670,2789,0
11225,2341,0
10065,2771,0
15203,12098,1
6857,2620,0
13373,4096,0
14103,4951,0
18299,4247,0
11330,7698,0
9269,4393,0
13459,7516,0
13098,6082,0
12336,4048,0
13382,5573,1
14339,10631,1
8487,6277,1
10053,2636,0
15097,5638,0
11785,6228,0
11555,8879,0
16975,7480,0
7631,3073,0
13055,4550,0
11471,7539,1
11960,6058,0
7535,5838,0
14813,4159,0
13998,5436,0
10780,6033,1
10448,3779,0
10219,4482,1
12062,4886,1
8608,0,0
14664,10663,0
11999,5453,0
10247,2613,0
9690,4836,1
14029,6966,0
14489,9144,1
13822,8181,0
14446,5914,0
14864,3093,0
13119,2979,0
13934,8941,1
12607,8093,1
15998,6034,0
13082,7663,1
11959,6811,1
15151,10494,1
10482,2664,0
12282,5315,0
10453,4231,1
9752,1980,0
17213,10898,0
13103,9731,1
19440,4714,0
17769,6647,0
14444,3067,0
11919,5500,0
9205,5608,0
13167,8404,1
11823,6518,1
7077,1547,0
12774,3950,0
13705,4504,0
11957,2990,0
11848,2664,1
8209,3644,0
13480,8847,1
7375,2125,0
9852,5712,0
10605,2956,0
11012,7633,1
13118,3529,0
11327,5680,1
13724,8728,0
9575,5105,0
15652,11841,0
14464,10742,1
9568,6214,1
11918,3830,0
15943,5262,0
10905,4235,1
12132,7222,1
14401,7920,0
17423,3533,0
15868,6263,0
16261,9474,1
14529,9874,0
11212,3016,0
14111,8117,1
11282,4470,1
12741,6995,0
10728,2942,0
8775,5299,1
11467,4149,0
20740,5942,0
10781,5267,0
20585,12346,0
12364,2998,0
10682,4410,0
9084,5189,0
18361,13725,1
14223,6723,0
8396,2814,0
14049,9049,0
14626,5848,1
19004,3983,1
13649,4947,1
12994,5520,0
9223,2399,1
13347,3007,0
14055,7871,1
7789,5908,1
8955,3904,0
8923,4441,0
11702,4801,0
14294,3808,0
16393,8051,0
15998,3783,0
12491,8589,1
13864,8688,0
9068,4742,1
11973,2872,0
10536,5444,1
9218,5205,1
12995,8493,0
12704,7878,1
13804,7328,0
9042,4929,1
10974,6649,1
11347,4711,0
11449,1244,1
13211,10275,1
15903,7905,0
12145,4765,0
9798,5914,0
15446,3332,0
12190,7557,0
14748,11361,1
13347,5636,1
9501,7201,0
19014,9636,0
9966,5311,1
13232,8736,0
13328,4876,0
16570,6006,0
14583,4561,0
7665,1570,0
9017,4246,1
9969,6060,0
8308,2594,0
12840,2860,1
6789,3615,1
6047,3841,0
18724,11862,0
13772,4387,0
11700,8636,0
13020,5534,0
18690,10436,0
9418,5199,0
12860,8411,1
19459,5390,0
12466,2982,0
11363,3922,0
9746,5930,0
9668,2836,0
11128,8634,0
5030,1984,0
13191,5317,1
11351,5040,0
20239,15461,1
8748,6393,1
10845,6164,1
10182,5702,0
13449,2328,1
11015,2732,0
9940,4933,0
15373,4386,0
15188,7890,0
14153,4758,0
16280,5439,0
11123,1273,0
5521,2867,0
15421,8660,0
13540,5427,0
18301,14475,0
8656,5404,1
5784,3859,1
11711,4298,0
11902,8530,0
8299,6173,1
12144,8651,0
6545,2933,0
7796,3194,0
14162,3999,0
12109,6271,0
7266,3041,0
14572,8228,0
9160,2092,0
14337,3982,1
15476,8594,0
10364,5928,1
13339,9890,0
11569,7031,0
15631,4743,0
14843,11394,0
9362,3777,0
15060,3673,0
13436,9253,0
16267,3464,0
7881,5157,1
12685,8063,1
7826,2058,0
16283,11946,1
21276,10556,0
10627,5868,0
17389,13009,0
11119,8803,0
8726,6745,0
11883,5409,0
14210,6344,0
11924,4845,0
12869,1813,0
16339,9878,0
12388,5096,0
12058,3335,0
13811,5819,0
11733,3426,0
14921,9480,1
10894,7996,0
12588,6729,0
14836,9619,0
12530,5687,0
12083,5068,0
12659,7117,0
13604,6740,1
15961,4707,0
9133,4466,0
16953,13290,0
15031,3391,0
11635,5805,1
13201,4562,1
13805,2866,0
15224,1161,0
11345,3124,0
11615,2512,0
12029,2551,0
6695,2410,0
11628,8367,1
11333,9031,1
5695,2660,0
16356,12521,1
15695,3785,0
14971,5089,0
12124,4160,1
7891,3402,0
14824,3402,0
9657,2353,0
2848,1052,1
12939,4935,0
11296,8329,1
11176,2798,0
14533,3233,1
17024,11363,1
14110,7229,0
8190,3318,0
10496,4126,0
14747,10381,1
16976,6909,0
8500,1764,1
16594,7714,0
9728,7204,0
11125,1345,1
7710,2767,0
13013,9608,1
12584,4341,0
11864,7387,0
9583,5575,0
15110,9259,1
9989,4616,1
8435,5799,0
9653,6886,0
12394,6653,1
6056,4253,1
18007,6330,0
14866,3764,0
14630,5785,0
13932,2992,0
12136,3093,0
8544,6137,1
9557,6578,1
12497,7551,1
15137,3320,0
13503,4429,0
16726,6034,0
9619,2364,0
11657,3031,0
7362,3439,0
15534,11630,1
14018,8353,1
8808,6145,1
12297,7333,0
6425,4470,1
14927,7802,0
10455,7817,0
10813,6320,1
10788,3406,0
3208,1477,0
5433,3888,1
9968,4146,1
11280,7627,0
12138,2977,0
15774,7446,1
15921,12568,0
15172,4539,1
7945,6214,0
11450,7512,0
11219,8759,1
8742,4687,1
15290,4206,0
14609,7124,1
16265,10659,0
14363,7426,0
9254,5122,1
11424,8349,1
8171,4352,0
12757,4166,1
8613,6137,1
7963,1669,0
16009,11237,1
6954,5379,1
12363,3287,0
15372,5057,1
15667,9922,1
7577,5645,0
13140,7059,0
14358,5101,0
11434,6870,0
8394,6285,1
10442,2884,0
12647,4873,0
10698,2459,0
12281,6191,0
9963,3549,0
11465,4162,0
13626,8130,0
17857,4143,0
14409,10491,1
8228,3007,0
13201,8564,1
16638,6662,0
11504,6695,1
11354,2356,0
8243,3067,0
7390,5759,1
12203,6838,0
12435,7141,0
12345,6217,0
7693,3559,0
11742,5059,0
11319,3158,0
13010,6943,0
10230,2175,0
15326,5065,0
11149,1706,0
12890,3649,0
12208,3003,0
10682,3906,0
13831,5737,0
14925,6950,1
11069,6038,1
10340,2520,0
11557,5851,1
13307,4124,0
8840,3750,1
13912,8399,1
15108,5950,0
14388,6884,1
10859,5695,0
13593,8303,1
15243,10979,1
16955,9793,1
9911,6569,0
15920,4464,0
11130,3376,0
10793,3193,0
16667,8764,1
13255,9529,1
16130,3625,0
13328,6761,0
13075,8083,0
11211,4361,0
12695,8943,0
14826,3105,0
19778,9536,0
14058,3255,0
14815,6305,1
12826,7178,0
16964,9919,0
12632,4837,0
13655,5515,0
11390,5124,0
16413,11800,0
10861,6204,0
8840,6247,1
7832,5193,0
10396,4508,0
10931,3514,0
12335,4786,0
14112,4584,1
15643,8325,0
8693,4952,0
7880,5304,1
18702,11905,0
13124,4257,0
12797,4195,0
8804,5606,0
9543,3828,1
13060,4398,0
12530,6295,0
9055,5618,0
9924,6144,0
16053,10291,0
14458,3055,0
10062,3204,1
6744,2625,0
10193,6375,1
9962,6932,1
12562,4897,0
7201,0,1
11633,2956,0
11917,7771,1
8863,0,0
13435,4229,0
12059,8712,1
7454,4188,1
7447,3119,1
12863,4115,0
10173,5059,0
13304,2910,0
10252,7841,0
10238,6978,1
19603,12340,0
13389,3157,0
9753,6759,1
12415,5525,0
7525,1548,1
12004,4259,1
9053,5845,0
18059,4618,0
13079,4065,0
13073,3258,0
11293,7349,1
15717,9581,1
11539,5026,1
10276,4968,0
10486,2671,1
11689,4049,0
7835,3949,0
15678,3768,0
16886,5947,0
14744,7999,1
9239,2865,0
7416,3570,0
18345,9739,1
9946,1307,0
13962,5893,1
10629,2819,0
9981,3615,0
13574,7242,1
12964,9524,0
11602,3282,0
13663,9867,1
12977,5894,0
14284,3009,0
9491,3130,0
13097,8693,0
11851,5486,1
13577,10835,0
11300,3370,0
10109,1561,0
14005,3269,0
11869,4243,0
7392,1616,0
8839,6634,1
12495,3268,0
12508,4561,0
11232,4956,0
14349,3878,0
11268,1711,1
10515,5067,1
8650,5372,0
12624,5064,0
17398,5084,1
9234,3221,1
15112,5465,0
8262,1703,0
10311,3614,0
14565,4301,0
14094,3905,0
13094,8641,0
15772,10942,1
15806,11229,1
14496,8925,1
7189,3365,0
11776,4095,1
8849,2598,0
11186,6730,0
14887,4727,0
12364,6080,1
20111,2669,0
10791,7287,0
14516,2810,1
12743,3677,0
12798,8041,1
11436,7299,1
6958,3690,0
14135,10977,0
16709,10566,1
11825,5103,0
10654,5019,0
11694,5759,1
15655,5655,0
13395,6329,0
4684,2096,1
13229,7512,0
9229,4873,0
14736,4691,1
8301,2091,0
14351,7851,0
11355,8427,1
9464,4551,1
12343,1668,0
7285,1038,0
7840,3448,0
12958,6649,1
9157,3785,0
16023,11866,1
11249,6046,0
10741,2185,0
10103,6002,0
14655,5246,1
8027,3564,0
12544,6098,1
12708,3902,0
16280,8682,0
9543,3461,0
13175,4179,0
12600,5706,0
8214,3420,0
13375,3273,0
16807,5552,1
15567,6183,0
13432,5286,0
14225,4965,0
11526,6285,0
11986,6726,1
14250,3164,0
13942,5971,0
10686,4091,0
11372,4914,0
4832,1633,1
9526,3677,0
7906,4787,1
7501,5951,1
16663,8973,0
14724,8838,1
14474,7002,0
8694,5777,0
7916,2406,0
8990,2779,1
16373,8951,0
10601,4079,1
14191,7614,0
10605,7850,1
10549,4734,0
10387,5408,0
10606,5915,0
16208,8298,1
10175,3672,0
14435,8952,0
7798,4193,1
12899,2607,0
11448,2652,0
18562,10353,0
14408,6798,1
12893,5415,1
19294,0,0
17621,6204,0
13238,5376,0
19686,4900,0
9053,5772,1
14404,6218,1
11980,7445,0
9696,7127,1
12561,3729,0
13061,5839,1
13411,4700,0
14517,3482,0
10725,3669,0
10146,4811,0
12468,2828,0
10791,2352,0
12663,8097,1
13002,7628,1
8649,5785,1
10266,5457,1
15666,5116,0
13956,8256,1
13723,3533,0
13290,9493,0
10778,7340,1
14108,10403,0
8121,2754,0
10154,7318,1
8967,4085,1
12116,1180,0
7212,1503,0
10857,3124,0
9328,3336,0
10169,6501,1
7990,2205,0
12146,4054,0
6450,3003,0
14458,10765,1
8430,2003,0
10181,7707,0
8710,3165,0
8651,2852,0
12204,6420,0
9528,2666,0
15993,3295,0
16046,12274,0
10942,2985,0
10603,7488,1
8613,1991,0
14164,6256,0
11395,6896,0
17138,7607,0
18834,7680,0
10345,6342,1
11119,4690,0
15427,6485,1
4333,1886,1
12815,9035,0
9295,4581,1
7582,1920,0
15675,6434,0
14954,6103,1
10373,3837,0
13482,8305,0
12597,6033,0
9037,6615,1
13699,6155,1
10163,4350,0
14688,5485,0
11731,3373,1
10203,4956,0
8626,0,1
12786,9411,1
15078,11796,1
12721,9579,0
11484,8767,1
14860,5595,0
10073,3018,0
13586,8059,0
14016,3323,0
12019,5197,0
9746,2759,0
5568,4453,1
13359,3392,0
6936,1953,0
17919,4524,0
17336,4873,0
14213,7721,1
8050,3074,0
11365,5871,0
9663,6146,1
13825,3954,0
12162,6618,0
11670,2894,0
16973,4877,0
12142,5973,0
13750,7764,0
10821,6048,1
7995,4192,1
10435,4277,0
8874,3690,1
8959,6723,1
10473,8314,1
12283,3386,0
15214,4025,0
11725,7016,1
11065,2788,0
11490,5131,0
11908,3424,0
11405,5525,1
15076,5119,0
12410,8219,0
10135,6224,1
13359,3898,0
10681,3316,0
16989,5177,1
15776,9616,1
8895,5119,1
14534,3616,1
13038,5514,0
9855,4594,0
11999,8351,1
12398,2718,0
10734,8309,0
10297,6870,0
14292,5821,1
12249,6174,0
10513,7274,1
10483,2972,0
9332,4580,1
7656,5510,1
9584,6777,0
14979,4771,1
16734,8914,1
16884,11777,1
8496,5182,1
12340,7790,1
10531,6261,0
11705,5287,1
19461,15081,0
15134,5301,0
9895,4930,0
10263,2399,0
13699,4639,0
12160,4231,0
12129,6036,0
12937,8831,0
12461,3859,0
4339,3177,0
9155,2970,0
12497,8393,0
12816,9298,0
11912,4804,0
10375,6904,1
11403,2302,0
14264,6181,1
13491,3401,0
8539,3877,0
6314,4502,1
17594,12636,1
11907,7559,1
16722,5088,0
8531,2378,0
13703,8637,1
7411,3286,0
10991,8124,1
10445,6825,1
14140,5994,0
12032,4596,0
7710,1361,0
13779,3576,0
17257,5904,0
8630,2720,0
8332,5964,1
13987,9261,0
16020,3447,0
14074,6229,0
9767,6160,1
9199,4412,0
6744,5369,0
12903,9551,1
11342,7302,1
10690,3522,0
17149,5417,0
11834,2726,1
13300,5101,0
13879,5444,1
17889,10700,0
11559,7988,0
15091,12056,1
12129,7967,0
15549,11236,0
11872,4434,1
14579,9772,1
14251,5578,0
11764,6196,0
17970,7314,1
12045,6458,1
7495,2407,0
13076,2896,0
8828,1869,0
9202,6123,1
14919,7621,0
5654,4133,1
13645,9391,1
16579,10304,1
11095,7997,1
10026,6612,0
9942,2055,0
15620,6901,0
16124,5125,0
12055,8955,1
17736,12528,1
6600,1445,0
12671,4492,0
11262,8189,0
10059,4399,0
18077,4277,0
11173,1460,0
13336,8928,0
12903,8585,0
8411,4057,0
11364,2993,0
7945,2852,0
12575,3684,0
17472,6645,0
8108,1787,0
11319,3222,0
14701,4355,1
13944,5704,0
14966,3252,0
12703,5331,0
15375,4033,0
9168,3347,0
12636,7184,0
9428,0,0
8224,5308,0
12592,7244,0
9964,4099,0
11700,4322,1
7047,3532,0
11300,609,0
10122,5104,1
11729,7364,0
14084,9713,0
10927,8052,1
12657,6524,1
18526,5273,0
13712,4750,1
14775,10362,0
11005,2237,0
8920,2143,0
17153,6557,0
11960,5753,0
12737,6272,0
10457,2286,0
15057,11845,0
15649,6551,1
16876,9861,0
12644,7010,1
3523,2559,0
11460,5594,1
14555,5819,0
8243,3441,0
16029,11891,1
10769,2834,0
13057,6669,0
11983,2688,0
11905,3206,0
10515,7716,0
15052,5453,0
14204,8453,1
12703,7594,0
6991,3144,0
5525,3730,0
12635,3426,0
14185,5556,1
9981,2117,0
11873,8752,0
8272,3511,0
11537,5040,0
11717,2455,0
9338,5796,1
6007,3754,1
9266,3700,0
10085,2293,0
18169,11100,1
15189,9864,1
16719,11917,0
10415,5047,0
15720,10713,1
11929,6462,0
9531,3225,0
4698,2158,0
16508,4275,0
11547,4017,0
9830,7320,1
11102,8789,1
8332,4342,1
15133,8801,0
13168,8803,1
12721,4339,0
14935,4007,0
11594,5305,0
11882,8271,0
10147,3499,0
10530,4282,1
12553,4291,0
12069,8186,0
10351,4512,0
15360,8176,0
12540,7396,1
17941,7161,0
14334,9014,0
9384,3502,0
9408,4931,0
11421,5204,1
15630,7733,0
11069,7407,1
8333,3738,1
15580,4029,0
8575,2502,1
8526,2990,0
14128,4435,0
13133,9080,1
10806,7508,1
12682,5263,1
8541,2153,0
19155,14769,1
11300,5936,1
13602,5698,0
7966,4996,1
9033,4728,1
14728,741,0
10843,3780,0
16590,5782,0
9702,2691,0
16799,10477,1
12888,10064,1
11787,3475,0
9016,2330,0
13637,8098,0
11143,3600,0
9153,2724,0
10900,8640,1
15181,5696,0
13383,9452,0
9782,3016,0
9801,4631,0
12885,8880,1
13136,9723,1
10060,5502,0
18735,12045,1
7177,2554,0
11899,4171,0
13486,8299,0
8669,5354,1
4088,1869,0
13689,8652,0
11396,5183,0
11874,5106,1
13394,5236,0
7453,3162,0
11543,6010,0
15007,11170,1
12282,7552,0
15118,9333,1
11969,3682,0
13335,6589,0
14784,4478,0
9384,6469,1
12043,7818,0
12852,3997,0
11495,6913,1
12659,3927,0
11032,6564,0
10265,2731,0
10988,3245,0
11840,6043,0
13676,9437,0
11917,3824,0
13678,3351,0
15063,3359,0
14158,3300,0
7073,3404,1
8094,6165,1
13031,9653,0
11373,3637,0
17697,11804,1
16011,5234,0
16282,3744,0
12893,5425,0
13486,3069,0
12827,5018,0
16988,12817,0
16479,10554,0
15555,6521,0
6239,4222,0
13580,8154,1
11916,6885,0
8684,5957,0
14385,6496,1
8525,0,0
17405,13719,1
12878,2724,0
12910,6493,0
12905,4286,0
16512,8035,1
10674,3185,0
12231,3697,0
14357,4704,1
12132,8641,1
14968,6816,0
8737,3179,0
15593,4048,0
11937,3506,0
10754,6157,0
8099,3571,1
14406,4861,0
6081,1621,0
15029,4825,0
13128,8390,1
13128,4038,0
12242,6992,0
15300,6967,0
16366,5109,0
13449,7003,0
10365,2525,0
11574,6127,1
8417,5513,1
9878,3084,0
12365,7899,0
13817,5765,0
14750,3690,0
14968,8204,1
12688,3758,0
12795,5945,0
12093,3435,0
9996,6857,0
10220,2576,0
9041,5906,1
11920,4729,0
12818,3020,0
9841,2504,0
15000,6220,1
13294,5947,0
11741,2745,0
12944,4135,0
8895,5989,0
12544,2656,0
13143,3806,0
15383,6100,1
6247,3502,0
12253,6050,0
9189,6767,0
17091,8031,0
11788,5964,0
11460,7965,1
14404,10618,0
9688,7457,0
11867,3891,1
18406,13661,0
12711,7699,1
12837,10207,0
3776,938,0
16088,7231,1
6705,1410,1
6432,2584,0
6038,1974,0
11265,8833,1
14695,11134,1
16678,9595,1
11661,4869,0
15888,11987,1
12172,4199,0
10900,2863,0
10589,8372,0
4268,1935,0
7536,4227,0
8091,5673,1
12325,6622,0
10780,2742,0
12209,3179,0
13558,4011,0
20066,11878,1
12594,4213,0
11508,3952,0
17728,11677,0
8316,3304,0
11873,8475,0
8793,5500,1
14115,7022,1
9874,6649,0
11968,5417,0
9353,2803,0
15271,9609,1
15368,10810,0
12150,6617,1
14662,3229,0
9834,7815,1
9406,5856,0
9826,5188,0
11388,2771,0
9208,3713,0
13530,6400,0
9797,2433,0
10677,8055,0
12616,4344,0
8020,2962,0
9147,2429,0
11605,3690,0
11225,3628,1
12748,9679,1
10489,3094,0
13007,7730,0
8622,4430,0
12891,7175,0
12791,9425,1
11179,5538,0
17643,12874,1
6579,3429,0
12662,2937,0
4216,1598,0
17501,10573,0
11953,0,0
11754,7897,0
9568,5074,1
10175,7268,0
10673,4208,1
11749,2457,1
7818,6195,0
14761,6483,1
13892,10306,0
12626,6099,1
12023,2915,0
12096,9064,1
7562,1680,0
11853,6560,0
14492,6534,0
11003,5341,0
11994,7337,0
12595,6181,0
14886,7431,1
9064,3461,0
8139,719,1
15966,11704,1
10327,3967,1
16565,12468,1
13331,5145,0
11355,4938,0
14710,4611,0
9828,4086,0
13870,8169,1
10663,2383,1
14913,11851,0
13193,4240,0
10705,7763,1
12267,4794,0
14892,3893,0
15903,5210,0
15823,5705,0
12080,3572,0
15548,9759,1
15225,5726,0
13327,4211,0
12703,4130,0
12727,9069,0
11852,8923,1
13593,10611,0
9473,2678,0
12321,9430,1
12609,3900,0
14887,8049,1
16836,7796,0
5553,1451,0
10338,0,1
10391,2364,0
12909,8682,0
10499,0,0
14637,3935,0
14163,10125,0
11767,8705,1
12759,6965,1
13042,6093,0
6619,2391,0
12498,8100,0
16627,6064,0
13122,6034,0
8394,1910,0
10345,5094,0
16585,7576,0
13009,3573,0
9992,6004,1
12483,7325,0
11211,6804,0
10774,4905,0
13946,9459,0
13066,7703,1
11408,5515,1
11749,5624,0
16115,11358,0
11891,8579,1
8753,4083,0
9199,2297,0
13632,3312,0
9584,3146,0
12554,9689,1
11855,6319,0
9788,4615,0
8926,3561,0
9482,3630,0
11012,8237,1
17552,5754,0
3991,851,1
7200,5704,0
15256,3678,0
9226,4415,1
9841,4666,1
9304,1920,0
12937,4949,0
13904,4170,0
12221,9197,1
10863,2987,0
9777,1965,0
11906,6053,1
13068,3430,0
11241,2692,0
13184,3686,0
6980,3043,0
9072,4755,0
11196,2366,0
15575,12349,1
8188,3621,0
5359,2956,1
9386,7318,1
16440,6845,0
9607,2522,0
7908,4585,0
15759,9094,0
10721,7454,1
8805,7005,0
11002,2971,0
14123,9024,1
11997,8353,1
12389,7904,0
8969,5386,1
18083,11974,1
4948,1695,1
16179,5707,1
13116,6129,0
15192,3898,0
11821,7150,1
11051,2537,0
13695,7332,0
